a_blocks	b_blocks	shared_blocks	ncases_A	ncontrols_A	ncases_B	ncontrols_B	tag_A	tag_B	seed
m25	m25	m10	250000	250000	250000	250000	185	186	88093
m25	m25	m10	250000	250000	250000	250000	187	188	88094
m25	m25	m10	250000	250000	250000	250000	189	190	88095
m25	m25	m10	250000	250000	250000	250000	191	192	88096
m25	m25	m10	250000	250000	250000	250000	193	194	88097
m25	m25	m10	250000	250000	250000	250000	195	196	88098
m25	m25	m10	250000	250000	250000	250000	197	198	88099
m25	m25	m10	250000	250000	250000	250000	199	200	88100
m25	m25	m10	250000	250000	250000	250000	201	202	88101
m25	m25	m10	250000	250000	250000	250000	203	204	88102
m25	m25	m10	250000	250000	250000	250000	205	206	88103
m25	m25	m10	250000	250000	250000	250000	207	208	88104
m25	m25	m10	250000	250000	250000	250000	209	210	88105
m25	m25	m10	250000	250000	250000	250000	211	212	88106
m25	m25	m10	250000	250000	250000	250000	213	214	88107
m25	m25	m10	250000	250000	250000	250000	215	216	88108
m25	m25	m10	250000	250000	250000	250000	217	218	88109
m25	m25	m10	250000	250000	250000	250000	219	220	88110
m25	m25	m10	250000	250000	250000	250000	221	222	88111
m25	m25	m10	250000	250000	250000	250000	223	224	88112
m25	m25	m10	250000	250000	250000	250000	225	226	88113
m25	m25	m10	250000	250000	250000	250000	227	228	88114
m25	m25	m10	250000	250000	250000	250000	229	230	88115
m25	m25	m10	250000	250000	250000	250000	231	232	88116
m25	m25	m10	250000	250000	250000	250000	233	234	88117
m25	m25	m10	250000	250000	250000	250000	235	236	88118
m25	m25	m10	250000	250000	250000	250000	237	238	88119
m25	m25	m10	250000	250000	250000	250000	239	240	88120
m25	m25	m10	250000	250000	250000	250000	241	242	88121
m25	m25	m10	250000	250000	250000	250000	243	244	88122
m25	m25	m10	250000	250000	250000	250000	245	246	88123
m25	m25	m10	250000	250000	250000	250000	247	248	88124
m25	m25	m10	250000	250000	250000	250000	249	250	88125
m25	m25	m10	250000	250000	250000	250000	251	252	88126
m25	m25	m10	250000	250000	250000	250000	253	254	88127
m25	m25	m10	250000	250000	250000	250000	255	256	88128
m25	m25	m10	250000	250000	250000	250000	257	258	88129
m25	m25	m10	250000	250000	250000	250000	259	260	88130
m25	m25	m10	250000	250000	250000	250000	261	262	88131
m25	m25	m10	250000	250000	250000	250000	263	264	88132
m25	m25	m10	250000	250000	250000	250000	265	266	88133
m25	m25	m10	250000	250000	250000	250000	267	268	88134
m25	m25	m10	250000	250000	250000	250000	269	270	88135
m25	m25	m10	250000	250000	250000	250000	271	272	88136
m25	m25	m10	250000	250000	250000	250000	273	274	88137
m25	m25	m10	250000	250000	250000	250000	275	276	88138
m25	m25	m10	250000	250000	250000	250000	277	278	88139
m25	m25	m10	250000	250000	250000	250000	279	280	88140
m25	m25	m10	250000	250000	250000	250000	281	282	88141
m25	m25	m10	250000	250000	250000	250000	283	284	88142
m25	m25	m10	250000	250000	250000	250000	285	286	88143
m25	m25	m10	250000	250000	250000	250000	287	288	88144
m25	m25	m10	250000	250000	250000	250000	289	290	88145
m25	m25	m10	250000	250000	250000	250000	291	292	88146
m25	m25	m10	250000	250000	250000	250000	293	294	88147
m25	m25	m10	250000	250000	250000	250000	295	296	88148
m25	m25	m10	250000	250000	250000	250000	297	298	88149
m25	m25	m10	250000	250000	250000	250000	299	300	88150
m25	m25	m10	250000	250000	250000	250000	301	302	88151
m25	m25	m10	250000	250000	250000	250000	303	304	88152
m25	m25	m10	250000	250000	250000	250000	305	306	88153
m25	m25	m10	250000	250000	250000	250000	307	308	88154
m25	m25	m10	250000	250000	250000	250000	309	310	88155
m25	m25	m10	250000	250000	250000	250000	311	312	88156
m25	m25	m10	250000	250000	250000	250000	313	314	88157
m25	m25	m10	250000	250000	250000	250000	315	316	88158
m25	m25	m10	250000	250000	250000	250000	317	318	88159
m25	m25	m10	250000	250000	250000	250000	319	320	88160
m25	m25	m10	250000	250000	250000	250000	321	322	88161
m25	m25	m10	250000	250000	250000	250000	323	324	88162
m25	m25	m10	250000	250000	250000	250000	325	326	88163
m25	m25	m10	250000	250000	250000	250000	327	328	88164
m25	m25	m10	250000	250000	250000	250000	329	330	88165
m25	m25	m10	250000	250000	250000	250000	331	332	88166
m25	m25	m10	250000	250000	250000	250000	333	334	88167
m25	m25	m10	250000	250000	250000	250000	335	336	88168
m25	m25	m10	250000	250000	250000	250000	337	338	88169
m25	m25	m10	250000	250000	250000	250000	339	340	88170
m25	m25	m10	250000	250000	250000	250000	341	342	88171
m25	m25	m10	250000	250000	250000	250000	343	344	88172
m25	m25	m10	250000	250000	250000	250000	345	346	88173
m25	m25	m10	250000	250000	250000	250000	347	348	88174
m25	m25	m10	250000	250000	250000	250000	349	350	88175
m25	m25	m10	250000	250000	250000	250000	351	352	88176
m25	m25	m10	250000	250000	250000	250000	353	354	88177
m25	m25	m10	250000	250000	250000	250000	355	356	88178
m25	m25	m10	250000	250000	250000	250000	357	358	88179
m25	m25	m10	250000	250000	250000	250000	359	360	88180
m25	m25	m10	250000	250000	250000	250000	361	362	88181
m25	m25	m10	250000	250000	250000	250000	363	364	88182
m25	m25	m10	250000	250000	250000	250000	365	366	88183
m25	m25	m10	250000	250000	250000	250000	367	368	88184
m25	m25	m10	250000	250000	250000	250000	369	370	88185
m25	m25	m10	250000	250000	250000	250000	371	372	88186
m25	m25	m10	250000	250000	250000	250000	373	374	88187
m25	m25	m10	250000	250000	250000	250000	375	376	88188
m25	m25	m10	250000	250000	250000	250000	377	378	88189
m25	m25	m10	250000	250000	250000	250000	379	380	88190
m25	m25	m10	250000	250000	250000	250000	381	382	88191
m25	m25	m10	250000	250000	250000	250000	383	384	88192
m25	m25	m10	250000	250000	250000	250000	385	386	88193
m25	m25	m10	250000	250000	250000	250000	387	388	88194
m25	m25	m10	250000	250000	250000	250000	389	390	88195
m25	m25	m10	250000	250000	250000	250000	391	392	88196
m25	m25	m10	250000	250000	250000	250000	393	394	88197
m25	m25	m10	250000	250000	250000	250000	395	396	88198
m25	m25	m10	250000	250000	250000	250000	397	398	88199
m25	m25	m10	250000	250000	250000	250000	399	400	88200
m25	m25	m12	250000	250000	250000	250000	1	2	88201
m25	m25	m12	250000	250000	250000	250000	3	4	88202
m25	m25	m12	250000	250000	250000	250000	5	6	88203
m25	m25	m12	250000	250000	250000	250000	7	8	88204
m25	m25	m12	250000	250000	250000	250000	9	10	88205
m25	m25	m12	250000	250000	250000	250000	11	12	88206
m25	m25	m12	250000	250000	250000	250000	13	14	88207
m25	m25	m12	250000	250000	250000	250000	15	16	88208
m25	m25	m12	250000	250000	250000	250000	17	18	88209
m25	m25	m12	250000	250000	250000	250000	19	20	88210
m25	m25	m12	250000	250000	250000	250000	21	22	88211
m25	m25	m12	250000	250000	250000	250000	23	24	88212
m25	m25	m12	250000	250000	250000	250000	25	26	88213
m25	m25	m12	250000	250000	250000	250000	27	28	88214
m25	m25	m12	250000	250000	250000	250000	29	30	88215
m25	m25	m12	250000	250000	250000	250000	31	32	88216
m25	m25	m12	250000	250000	250000	250000	33	34	88217
m25	m25	m12	250000	250000	250000	250000	35	36	88218
m25	m25	m12	250000	250000	250000	250000	37	38	88219
m25	m25	m12	250000	250000	250000	250000	39	40	88220
m25	m25	m12	250000	250000	250000	250000	41	42	88221
m25	m25	m12	250000	250000	250000	250000	43	44	88222
m25	m25	m12	250000	250000	250000	250000	45	46	88223
m25	m25	m12	250000	250000	250000	250000	47	48	88224
m25	m25	m12	250000	250000	250000	250000	49	50	88225
m25	m25	m12	250000	250000	250000	250000	51	52	88226
m25	m25	m12	250000	250000	250000	250000	53	54	88227
m25	m25	m12	250000	250000	250000	250000	55	56	88228
m25	m25	m12	250000	250000	250000	250000	57	58	88229
m25	m25	m12	250000	250000	250000	250000	59	60	88230
m25	m25	m12	250000	250000	250000	250000	61	62	88231
m25	m25	m12	250000	250000	250000	250000	63	64	88232
m25	m25	m12	250000	250000	250000	250000	65	66	88233
m25	m25	m12	250000	250000	250000	250000	67	68	88234
m25	m25	m12	250000	250000	250000	250000	69	70	88235
m25	m25	m12	250000	250000	250000	250000	71	72	88236
m25	m25	m12	250000	250000	250000	250000	73	74	88237
m25	m25	m12	250000	250000	250000	250000	75	76	88238
m25	m25	m12	250000	250000	250000	250000	77	78	88239
m25	m25	m12	250000	250000	250000	250000	79	80	88240
m25	m25	m12	250000	250000	250000	250000	81	82	88241
m25	m25	m12	250000	250000	250000	250000	83	84	88242
m25	m25	m12	250000	250000	250000	250000	85	86	88243
m25	m25	m12	250000	250000	250000	250000	87	88	88244
m25	m25	m12	250000	250000	250000	250000	89	90	88245
m25	m25	m12	250000	250000	250000	250000	91	92	88246
m25	m25	m12	250000	250000	250000	250000	93	94	88247
m25	m25	m12	250000	250000	250000	250000	95	96	88248
m25	m25	m12	250000	250000	250000	250000	97	98	88249
m25	m25	m12	250000	250000	250000	250000	99	100	88250
m25	m25	m12	250000	250000	250000	250000	101	102	88251
m25	m25	m12	250000	250000	250000	250000	103	104	88252
m25	m25	m12	250000	250000	250000	250000	105	106	88253
m25	m25	m12	250000	250000	250000	250000	107	108	88254
m25	m25	m12	250000	250000	250000	250000	109	110	88255
m25	m25	m12	250000	250000	250000	250000	111	112	88256
m25	m25	m12	250000	250000	250000	250000	113	114	88257
m25	m25	m12	250000	250000	250000	250000	115	116	88258
m25	m25	m12	250000	250000	250000	250000	117	118	88259
m25	m25	m12	250000	250000	250000	250000	119	120	88260
m25	m25	m12	250000	250000	250000	250000	121	122	88261
m25	m25	m12	250000	250000	250000	250000	123	124	88262
m25	m25	m12	250000	250000	250000	250000	125	126	88263
m25	m25	m12	250000	250000	250000	250000	127	128	88264
m25	m25	m12	250000	250000	250000	250000	129	130	88265
m25	m25	m12	250000	250000	250000	250000	131	132	88266
m25	m25	m12	250000	250000	250000	250000	133	134	88267
m25	m25	m12	250000	250000	250000	250000	135	136	88268
m25	m25	m12	250000	250000	250000	250000	137	138	88269
m25	m25	m12	250000	250000	250000	250000	139	140	88270
m25	m25	m12	250000	250000	250000	250000	141	142	88271
m25	m25	m12	250000	250000	250000	250000	143	144	88272
m25	m25	m12	250000	250000	250000	250000	145	146	88273
m25	m25	m12	250000	250000	250000	250000	147	148	88274
m25	m25	m12	250000	250000	250000	250000	149	150	88275
m25	m25	m12	250000	250000	250000	250000	151	152	88276
m25	m25	m12	250000	250000	250000	250000	153	154	88277
m25	m25	m12	250000	250000	250000	250000	155	156	88278
m25	m25	m12	250000	250000	250000	250000	157	158	88279
m25	m25	m12	250000	250000	250000	250000	159	160	88280
m25	m25	m12	250000	250000	250000	250000	161	162	88281
m25	m25	m12	250000	250000	250000	250000	163	164	88282
m25	m25	m12	250000	250000	250000	250000	165	166	88283
m25	m25	m12	250000	250000	250000	250000	167	168	88284
m25	m25	m12	250000	250000	250000	250000	169	170	88285
m25	m25	m12	250000	250000	250000	250000	171	172	88286
m25	m25	m12	250000	250000	250000	250000	173	174	88287
m25	m25	m12	250000	250000	250000	250000	175	176	88288
m25	m25	m12	250000	250000	250000	250000	177	178	88289
m25	m25	m12	250000	250000	250000	250000	179	180	88290
m25	m25	m12	250000	250000	250000	250000	181	182	88291
m25	m25	m12	250000	250000	250000	250000	183	184	88292
m25	m25	m12	250000	250000	250000	250000	185	186	88293
m25	m25	m12	250000	250000	250000	250000	187	188	88294
m25	m25	m12	250000	250000	250000	250000	189	190	88295
m25	m25	m12	250000	250000	250000	250000	191	192	88296
m25	m25	m12	250000	250000	250000	250000	193	194	88297
m25	m25	m12	250000	250000	250000	250000	195	196	88298
m25	m25	m12	250000	250000	250000	250000	197	198	88299
m25	m25	m12	250000	250000	250000	250000	199	200	88300
m25	m25	m12	250000	250000	250000	250000	201	202	88301
m25	m25	m12	250000	250000	250000	250000	203	204	88302
m25	m25	m12	250000	250000	250000	250000	205	206	88303
m25	m25	m12	250000	250000	250000	250000	207	208	88304
m25	m25	m12	250000	250000	250000	250000	209	210	88305
m25	m25	m12	250000	250000	250000	250000	211	212	88306
m25	m25	m12	250000	250000	250000	250000	213	214	88307
m25	m25	m12	250000	250000	250000	250000	215	216	88308
m25	m25	m12	250000	250000	250000	250000	217	218	88309
m25	m25	m12	250000	250000	250000	250000	219	220	88310
m25	m25	m12	250000	250000	250000	250000	221	222	88311
m25	m25	m12	250000	250000	250000	250000	223	224	88312
m25	m25	m12	250000	250000	250000	250000	225	226	88313
m25	m25	m12	250000	250000	250000	250000	227	228	88314
m25	m25	m12	250000	250000	250000	250000	229	230	88315
m25	m25	m12	250000	250000	250000	250000	231	232	88316
m25	m25	m12	250000	250000	250000	250000	233	234	88317
m25	m25	m12	250000	250000	250000	250000	235	236	88318
m25	m25	m12	250000	250000	250000	250000	237	238	88319
m25	m25	m12	250000	250000	250000	250000	239	240	88320
m25	m25	m12	250000	250000	250000	250000	241	242	88321
m25	m25	m12	250000	250000	250000	250000	243	244	88322
m25	m25	m12	250000	250000	250000	250000	245	246	88323
m25	m25	m12	250000	250000	250000	250000	247	248	88324
m25	m25	m12	250000	250000	250000	250000	249	250	88325
m25	m25	m12	250000	250000	250000	250000	251	252	88326
m25	m25	m12	250000	250000	250000	250000	253	254	88327
m25	m25	m12	250000	250000	250000	250000	255	256	88328
m25	m25	m12	250000	250000	250000	250000	257	258	88329
m25	m25	m12	250000	250000	250000	250000	259	260	88330
m25	m25	m12	250000	250000	250000	250000	261	262	88331
m25	m25	m12	250000	250000	250000	250000	263	264	88332
m25	m25	m12	250000	250000	250000	250000	265	266	88333
m25	m25	m12	250000	250000	250000	250000	267	268	88334
m25	m25	m12	250000	250000	250000	250000	269	270	88335
m25	m25	m12	250000	250000	250000	250000	271	272	88336
m25	m25	m12	250000	250000	250000	250000	273	274	88337
m25	m25	m12	250000	250000	250000	250000	275	276	88338
m25	m25	m12	250000	250000	250000	250000	277	278	88339
m25	m25	m12	250000	250000	250000	250000	279	280	88340
m25	m25	m12	250000	250000	250000	250000	281	282	88341
m25	m25	m12	250000	250000	250000	250000	283	284	88342
m25	m25	m12	250000	250000	250000	250000	285	286	88343
m25	m25	m12	250000	250000	250000	250000	287	288	88344
m25	m25	m12	250000	250000	250000	250000	289	290	88345
m25	m25	m12	250000	250000	250000	250000	291	292	88346
m25	m25	m12	250000	250000	250000	250000	293	294	88347
m25	m25	m12	250000	250000	250000	250000	295	296	88348
m25	m25	m12	250000	250000	250000	250000	297	298	88349
m25	m25	m12	250000	250000	250000	250000	299	300	88350
m25	m25	m12	250000	250000	250000	250000	301	302	88351
m25	m25	m12	250000	250000	250000	250000	303	304	88352
m25	m25	m12	250000	250000	250000	250000	305	306	88353
m25	m25	m12	250000	250000	250000	250000	307	308	88354
m25	m25	m12	250000	250000	250000	250000	309	310	88355
m25	m25	m12	250000	250000	250000	250000	311	312	88356
m25	m25	m12	250000	250000	250000	250000	313	314	88357
m25	m25	m12	250000	250000	250000	250000	315	316	88358
m25	m25	m12	250000	250000	250000	250000	317	318	88359
m25	m25	m12	250000	250000	250000	250000	319	320	88360
m25	m25	m12	250000	250000	250000	250000	321	322	88361
m25	m25	m12	250000	250000	250000	250000	323	324	88362
m25	m25	m12	250000	250000	250000	250000	325	326	88363
m25	m25	m12	250000	250000	250000	250000	327	328	88364
m25	m25	m12	250000	250000	250000	250000	329	330	88365
m25	m25	m12	250000	250000	250000	250000	331	332	88366
m25	m25	m12	250000	250000	250000	250000	333	334	88367
m25	m25	m12	250000	250000	250000	250000	335	336	88368
m25	m25	m12	250000	250000	250000	250000	337	338	88369
m25	m25	m12	250000	250000	250000	250000	339	340	88370
m25	m25	m12	250000	250000	250000	250000	341	342	88371
m25	m25	m12	250000	250000	250000	250000	343	344	88372
m25	m25	m12	250000	250000	250000	250000	345	346	88373
m25	m25	m12	250000	250000	250000	250000	347	348	88374
m25	m25	m12	250000	250000	250000	250000	349	350	88375
m25	m25	m12	250000	250000	250000	250000	351	352	88376
m25	m25	m12	250000	250000	250000	250000	353	354	88377
m25	m25	m12	250000	250000	250000	250000	355	356	88378
m25	m25	m12	250000	250000	250000	250000	357	358	88379
m25	m25	m12	250000	250000	250000	250000	359	360	88380
m25	m25	m12	250000	250000	250000	250000	361	362	88381
m25	m25	m12	250000	250000	250000	250000	363	364	88382
m25	m25	m12	250000	250000	250000	250000	365	366	88383
m25	m25	m12	250000	250000	250000	250000	367	368	88384
m25	m25	m12	250000	250000	250000	250000	369	370	88385
m25	m25	m12	250000	250000	250000	250000	371	372	88386
m25	m25	m12	250000	250000	250000	250000	373	374	88387
m25	m25	m12	250000	250000	250000	250000	375	376	88388
m25	m25	m12	250000	250000	250000	250000	377	378	88389
m25	m25	m12	250000	250000	250000	250000	379	380	88390
m25	m25	m12	250000	250000	250000	250000	381	382	88391
m25	m25	m12	250000	250000	250000	250000	383	384	88392
m25	m25	m12	250000	250000	250000	250000	385	386	88393
m25	m25	m12	250000	250000	250000	250000	387	388	88394
m25	m25	m12	250000	250000	250000	250000	389	390	88395
m25	m25	m12	250000	250000	250000	250000	391	392	88396
m25	m25	m12	250000	250000	250000	250000	393	394	88397
m25	m25	m12	250000	250000	250000	250000	395	396	88398
m25	m25	m12	250000	250000	250000	250000	397	398	88399
m25	m25	m12	250000	250000	250000	250000	399	400	88400
m25	m25	m15	250000	250000	250000	250000	1	2	88401
m25	m25	m15	250000	250000	250000	250000	3	4	88402
m25	m25	m15	250000	250000	250000	250000	5	6	88403
m25	m25	m15	250000	250000	250000	250000	7	8	88404
m25	m25	m15	250000	250000	250000	250000	9	10	88405
m25	m25	m15	250000	250000	250000	250000	11	12	88406
m25	m25	m15	250000	250000	250000	250000	13	14	88407
m25	m25	m15	250000	250000	250000	250000	15	16	88408
m25	m25	m15	250000	250000	250000	250000	17	18	88409
m25	m25	m15	250000	250000	250000	250000	19	20	88410
m25	m25	m15	250000	250000	250000	250000	21	22	88411
m25	m25	m15	250000	250000	250000	250000	23	24	88412
m25	m25	m15	250000	250000	250000	250000	25	26	88413
m25	m25	m15	250000	250000	250000	250000	27	28	88414
m25	m25	m15	250000	250000	250000	250000	29	30	88415
m25	m25	m15	250000	250000	250000	250000	31	32	88416
m25	m25	m15	250000	250000	250000	250000	33	34	88417
m25	m25	m15	250000	250000	250000	250000	35	36	88418
m25	m25	m15	250000	250000	250000	250000	37	38	88419
m25	m25	m15	250000	250000	250000	250000	39	40	88420
m25	m25	m15	250000	250000	250000	250000	41	42	88421
m25	m25	m15	250000	250000	250000	250000	43	44	88422
m25	m25	m15	250000	250000	250000	250000	45	46	88423
m25	m25	m15	250000	250000	250000	250000	47	48	88424
m25	m25	m15	250000	250000	250000	250000	49	50	88425
m25	m25	m15	250000	250000	250000	250000	51	52	88426
m25	m25	m15	250000	250000	250000	250000	53	54	88427
m25	m25	m15	250000	250000	250000	250000	55	56	88428
m25	m25	m15	250000	250000	250000	250000	57	58	88429
m25	m25	m15	250000	250000	250000	250000	59	60	88430
m25	m25	m15	250000	250000	250000	250000	61	62	88431
m25	m25	m15	250000	250000	250000	250000	63	64	88432
m25	m25	m15	250000	250000	250000	250000	65	66	88433
m25	m25	m15	250000	250000	250000	250000	67	68	88434
m25	m25	m15	250000	250000	250000	250000	69	70	88435
m25	m25	m15	250000	250000	250000	250000	71	72	88436
m25	m25	m15	250000	250000	250000	250000	73	74	88437
m25	m25	m15	250000	250000	250000	250000	75	76	88438
m25	m25	m15	250000	250000	250000	250000	77	78	88439
m25	m25	m15	250000	250000	250000	250000	79	80	88440
m25	m25	m15	250000	250000	250000	250000	81	82	88441
m25	m25	m15	250000	250000	250000	250000	83	84	88442
m25	m25	m15	250000	250000	250000	250000	85	86	88443
m25	m25	m15	250000	250000	250000	250000	87	88	88444
m25	m25	m15	250000	250000	250000	250000	89	90	88445
m25	m25	m15	250000	250000	250000	250000	91	92	88446
m25	m25	m15	250000	250000	250000	250000	93	94	88447
m25	m25	m15	250000	250000	250000	250000	95	96	88448
m25	m25	m15	250000	250000	250000	250000	97	98	88449
m25	m25	m15	250000	250000	250000	250000	99	100	88450
m25	m25	m15	250000	250000	250000	250000	101	102	88451
m25	m25	m15	250000	250000	250000	250000	103	104	88452
m25	m25	m15	250000	250000	250000	250000	105	106	88453
m25	m25	m15	250000	250000	250000	250000	107	108	88454
m25	m25	m15	250000	250000	250000	250000	109	110	88455
m25	m25	m15	250000	250000	250000	250000	111	112	88456
m25	m25	m15	250000	250000	250000	250000	113	114	88457
m25	m25	m15	250000	250000	250000	250000	115	116	88458
m25	m25	m15	250000	250000	250000	250000	117	118	88459
m25	m25	m15	250000	250000	250000	250000	119	120	88460
m25	m25	m15	250000	250000	250000	250000	121	122	88461
m25	m25	m15	250000	250000	250000	250000	123	124	88462
m25	m25	m15	250000	250000	250000	250000	125	126	88463
m25	m25	m15	250000	250000	250000	250000	127	128	88464
m25	m25	m15	250000	250000	250000	250000	129	130	88465
m25	m25	m15	250000	250000	250000	250000	131	132	88466
m25	m25	m15	250000	250000	250000	250000	133	134	88467
m25	m25	m15	250000	250000	250000	250000	135	136	88468
m25	m25	m15	250000	250000	250000	250000	137	138	88469
m25	m25	m15	250000	250000	250000	250000	139	140	88470
m25	m25	m15	250000	250000	250000	250000	141	142	88471
m25	m25	m15	250000	250000	250000	250000	143	144	88472
m25	m25	m15	250000	250000	250000	250000	145	146	88473
m25	m25	m15	250000	250000	250000	250000	147	148	88474
m25	m25	m15	250000	250000	250000	250000	149	150	88475
m25	m25	m15	250000	250000	250000	250000	151	152	88476
m25	m25	m15	250000	250000	250000	250000	153	154	88477
m25	m25	m15	250000	250000	250000	250000	155	156	88478
m25	m25	m15	250000	250000	250000	250000	157	158	88479
m25	m25	m15	250000	250000	250000	250000	159	160	88480
m25	m25	m15	250000	250000	250000	250000	161	162	88481
m25	m25	m15	250000	250000	250000	250000	163	164	88482
m25	m25	m15	250000	250000	250000	250000	165	166	88483
m25	m25	m15	250000	250000	250000	250000	167	168	88484
m25	m25	m15	250000	250000	250000	250000	169	170	88485
m25	m25	m15	250000	250000	250000	250000	171	172	88486
m25	m25	m15	250000	250000	250000	250000	173	174	88487
m25	m25	m15	250000	250000	250000	250000	175	176	88488
m25	m25	m15	250000	250000	250000	250000	177	178	88489
m25	m25	m15	250000	250000	250000	250000	179	180	88490
m25	m25	m15	250000	250000	250000	250000	181	182	88491
m25	m25	m15	250000	250000	250000	250000	183	184	88492
m25	m25	m15	250000	250000	250000	250000	185	186	88493
m25	m25	m15	250000	250000	250000	250000	187	188	88494
m25	m25	m15	250000	250000	250000	250000	189	190	88495
m25	m25	m15	250000	250000	250000	250000	191	192	88496
m25	m25	m15	250000	250000	250000	250000	193	194	88497
m25	m25	m15	250000	250000	250000	250000	195	196	88498
m25	m25	m15	250000	250000	250000	250000	197	198	88499
m25	m25	m15	250000	250000	250000	250000	199	200	88500
m25	m25	m15	250000	250000	250000	250000	201	202	88501
m25	m25	m15	250000	250000	250000	250000	203	204	88502
m25	m25	m15	250000	250000	250000	250000	205	206	88503
m25	m25	m15	250000	250000	250000	250000	207	208	88504
m25	m25	m15	250000	250000	250000	250000	209	210	88505
m25	m25	m15	250000	250000	250000	250000	211	212	88506
m25	m25	m15	250000	250000	250000	250000	213	214	88507
m25	m25	m15	250000	250000	250000	250000	215	216	88508
m25	m25	m15	250000	250000	250000	250000	217	218	88509
m25	m25	m15	250000	250000	250000	250000	219	220	88510
m25	m25	m15	250000	250000	250000	250000	221	222	88511
m25	m25	m15	250000	250000	250000	250000	223	224	88512
m25	m25	m15	250000	250000	250000	250000	225	226	88513
m25	m25	m15	250000	250000	250000	250000	227	228	88514
m25	m25	m15	250000	250000	250000	250000	229	230	88515
m25	m25	m15	250000	250000	250000	250000	231	232	88516
m25	m25	m15	250000	250000	250000	250000	233	234	88517
m25	m25	m15	250000	250000	250000	250000	235	236	88518
m25	m25	m15	250000	250000	250000	250000	237	238	88519
m25	m25	m15	250000	250000	250000	250000	239	240	88520
m25	m25	m15	250000	250000	250000	250000	241	242	88521
m25	m25	m15	250000	250000	250000	250000	243	244	88522
m25	m25	m15	250000	250000	250000	250000	245	246	88523
m25	m25	m15	250000	250000	250000	250000	247	248	88524
m25	m25	m15	250000	250000	250000	250000	249	250	88525
m25	m25	m15	250000	250000	250000	250000	251	252	88526
m25	m25	m15	250000	250000	250000	250000	253	254	88527
m25	m25	m15	250000	250000	250000	250000	255	256	88528
m25	m25	m15	250000	250000	250000	250000	257	258	88529
m25	m25	m15	250000	250000	250000	250000	259	260	88530
m25	m25	m15	250000	250000	250000	250000	261	262	88531
m25	m25	m15	250000	250000	250000	250000	263	264	88532
m25	m25	m15	250000	250000	250000	250000	265	266	88533
m25	m25	m15	250000	250000	250000	250000	267	268	88534
m25	m25	m15	250000	250000	250000	250000	269	270	88535
m25	m25	m15	250000	250000	250000	250000	271	272	88536
m25	m25	m15	250000	250000	250000	250000	273	274	88537
m25	m25	m15	250000	250000	250000	250000	275	276	88538
m25	m25	m15	250000	250000	250000	250000	277	278	88539
m25	m25	m15	250000	250000	250000	250000	279	280	88540
m25	m25	m15	250000	250000	250000	250000	281	282	88541
m25	m25	m15	250000	250000	250000	250000	283	284	88542
m25	m25	m15	250000	250000	250000	250000	285	286	88543
m25	m25	m15	250000	250000	250000	250000	287	288	88544
m25	m25	m15	250000	250000	250000	250000	289	290	88545
m25	m25	m15	250000	250000	250000	250000	291	292	88546
m25	m25	m15	250000	250000	250000	250000	293	294	88547
m25	m25	m15	250000	250000	250000	250000	295	296	88548
m25	m25	m15	250000	250000	250000	250000	297	298	88549
m25	m25	m15	250000	250000	250000	250000	299	300	88550
m25	m25	m15	250000	250000	250000	250000	301	302	88551
m25	m25	m15	250000	250000	250000	250000	303	304	88552
m25	m25	m15	250000	250000	250000	250000	305	306	88553
m25	m25	m15	250000	250000	250000	250000	307	308	88554
m25	m25	m15	250000	250000	250000	250000	309	310	88555
m25	m25	m15	250000	250000	250000	250000	311	312	88556
m25	m25	m15	250000	250000	250000	250000	313	314	88557
m25	m25	m15	250000	250000	250000	250000	315	316	88558
m25	m25	m15	250000	250000	250000	250000	317	318	88559
m25	m25	m15	250000	250000	250000	250000	319	320	88560
m25	m25	m15	250000	250000	250000	250000	321	322	88561
m25	m25	m15	250000	250000	250000	250000	323	324	88562
m25	m25	m15	250000	250000	250000	250000	325	326	88563
m25	m25	m15	250000	250000	250000	250000	327	328	88564
m25	m25	m15	250000	250000	250000	250000	329	330	88565
m25	m25	m15	250000	250000	250000	250000	331	332	88566
m25	m25	m15	250000	250000	250000	250000	333	334	88567
m25	m25	m15	250000	250000	250000	250000	335	336	88568
m25	m25	m15	250000	250000	250000	250000	337	338	88569
m25	m25	m15	250000	250000	250000	250000	339	340	88570
m25	m25	m15	250000	250000	250000	250000	341	342	88571
m25	m25	m15	250000	250000	250000	250000	343	344	88572
m25	m25	m15	250000	250000	250000	250000	345	346	88573
m25	m25	m15	250000	250000	250000	250000	347	348	88574
m25	m25	m15	250000	250000	250000	250000	349	350	88575
m25	m25	m15	250000	250000	250000	250000	351	352	88576
m25	m25	m15	250000	250000	250000	250000	353	354	88577
m25	m25	m15	250000	250000	250000	250000	355	356	88578
m25	m25	m15	250000	250000	250000	250000	357	358	88579
m25	m25	m15	250000	250000	250000	250000	359	360	88580
m25	m25	m15	250000	250000	250000	250000	361	362	88581
m25	m25	m15	250000	250000	250000	250000	363	364	88582
m25	m25	m15	250000	250000	250000	250000	365	366	88583
m25	m25	m15	250000	250000	250000	250000	367	368	88584
m25	m25	m15	250000	250000	250000	250000	369	370	88585
m25	m25	m15	250000	250000	250000	250000	371	372	88586
m25	m25	m15	250000	250000	250000	250000	373	374	88587
m25	m25	m15	250000	250000	250000	250000	375	376	88588
m25	m25	m15	250000	250000	250000	250000	377	378	88589
